season,celebrity,week,fan_vote_est,judges_score,eliminated,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,age_z,week_cat,season_cat,celebrity_industry_consolidated,country_norm,is_us
27,Bobby Bones,6,698.4794133210336,22.0,False,Sharna Burgess,Radio Personality,Arkansas,United States,38,1st Place,1,7.0,6.0,7.0,,7.0,6.0,6.5,,8.0,7.0,8.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,7.0,,9.0,8.5,9.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,,,,,,,,,0.1334727953263009,6,27,Other,UNITED STATES,1
27,DeMarcus Ware,6,1099.3581591727905,26.0,False,Lindsay Arnold,Athlete,Alabama,United States,36,Eliminated Week 7,7,8.0,7.0,8.0,,8.0,7.5,8.0,,9.0,8.0,9.0,,7.0,7.0,8.0,,9.0,8.0,9.0,,8.0,9.0,9.0,,9.0,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,-0.02193766698864159,6,27,Athlete,UNITED STATES,1
27,Evanna Lynch,6,1913.7793749531445,29.0,False,Keo Motsepe,Actor/Actress,,Ireland,27,3rd Place,3,7.0,5.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,9.5,10.0,,10.0,9.5,9.5,,10.0,10.0,10.0,,,,,,,,,,-0.7212847474058828,6,27,Actor/Actress,IRELAND,0
27,Joe Amabile,6,267.56021139584726,22.0,False,Jenna Johnson,TV Personality,Illinois,United States,32,Eliminated Week 8,6,5.0,4.0,5.0,,5.5,6.0,6.0,,6.0,6.0,6.0,,5.0,5.0,5.0,,6.0,5.0,6.0,,8.0,7.0,7.0,,8.0,7.5,8.0,,8.0,7.5,7.5,,0.0,0.0,0.0,,,,,,,,,,-0.33275859161852656,6,27,TV Personality,UNITED STATES,1
27,John Schneider,6,724.4931837379233,19.0,False,Emma Slater,Actor/Actress,New York,United States,58,Eliminated Week 7,8,7.0,5.0,6.0,,7.5,6.5,7.5,,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,6.0,7.0,6.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,1.6875774184757257,6,27,Actor/Actress,UNITED STATES,1
27,Juan Pablo Di Pace,6,1666.512935346009,30.0,False,Cheryl Burke,Actor/Actress,,Argentina,39,Eliminated Week 8,5,7.0,7.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,9.5,9.0,9.5,,10.0,10.0,10.0,,0.0,0.0,0.0,,,,,,,,,,0.21117802648377215,6,27,Actor/Actress,ARGENTINA,0
27,Mary Lou Retton,6,1.0,24.0,True,Sasha Farber,Athlete,West Virginia,United States,50,Eliminated Week 6,9,6.5,7.0,6.5,,8.0,7.5,7.5,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,8.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,1.0659355692159558,6,27,Athlete,UNITED STATES,1
27,Milo Manheim,6,1963.67761328744,30.0,False,Witney Carson,Actor/Actress,California,United States,17,2nd Place,2,7.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,9.0,8.0,10.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,,,,,,,,,-1.4983370589805953,6,27,Actor/Actress,UNITED STATES,1
27,Alexis Ren,7,2012.8674712851223,27.5,False,Alan Bersten,Social Media Personality,California,United States,21,4th Place,4,7.0,7.5,7.5,,8.0,8.5,8.0,,9.0,8.0,9.0,,8.0,8.0,9.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.5,10.0,,9.5,9.5,9.5,,,,,,,,,,-1.1875161343507104,7,27,Social Media Personality,UNITED STATES,1
27,Bobby Bones,7,932.2326436066388,26.5,False,Sharna Burgess,Radio Personality,Arkansas,United States,38,1st Place,1,7.0,6.0,7.0,,7.0,6.0,6.5,,8.0,7.0,8.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,7.0,,9.0,8.5,9.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,,,,,,,,,0.1334727953263009,7,27,Other,UNITED STATES,1
27,DeMarcus Ware,7,1.0,26.5,True,Lindsay Arnold,Athlete,Alabama,United States,36,Eliminated Week 7,7,8.0,7.0,8.0,,8.0,7.5,8.0,,9.0,8.0,9.0,,7.0,7.0,8.0,,9.0,8.0,9.0,,8.0,9.0,9.0,,9.0,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,-0.02193766698864159,7,27,Athlete,UNITED STATES,1
27,Evanna Lynch,7,2374.890085746764,29.5,False,Keo Motsepe,Actor/Actress,,Ireland,27,3rd Place,3,7.0,5.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,9.5,10.0,,10.0,9.5,9.5,,10.0,10.0,10.0,,,,,,,,,,-0.7212847474058828,7,27,Actor/Actress,IRELAND,0
27,Joe Amabile,7,440.2633031617647,23.5,False,Jenna Johnson,TV Personality,Illinois,United States,32,Eliminated Week 8,6,5.0,4.0,5.0,,5.5,6.0,6.0,,6.0,6.0,6.0,,5.0,5.0,5.0,,6.0,5.0,6.0,,8.0,7.0,7.0,,8.0,7.5,8.0,,8.0,7.5,7.5,,0.0,0.0,0.0,,,,,,,,,,-0.33275859161852656,7,27,TV Personality,UNITED STATES,1
27,John Schneider,7,1.0,27.0,True,Emma Slater,Actor/Actress,New York,United States,58,Eliminated Week 7,8,7.0,5.0,6.0,,7.5,6.5,7.5,,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,6.0,7.0,6.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,1.6875774184757257,7,27,Actor/Actress,UNITED STATES,1
27,Juan Pablo Di Pace,7,1869.727552307635,28.0,False,Cheryl Burke,Actor/Actress,,Argentina,39,Eliminated Week 8,5,7.0,7.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,9.5,9.0,9.5,,10.0,10.0,10.0,,0.0,0.0,0.0,,,,,,,,,,0.21117802648377215,7,27,Actor/Actress,ARGENTINA,0
27,Milo Manheim,7,2368.018943892074,29.0,False,Witney Carson,Actor/Actress,California,United States,17,2nd Place,2,7.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,9.0,8.0,10.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,,,,,,,,,-1.4983370589805953,7,27,Actor/Actress,UNITED STATES,1
27,Alexis Ren,8,2423.334233155566,29.0,False,Alan Bersten,Social Media Personality,California,United States,21,4th Place,4,7.0,7.5,7.5,,8.0,8.5,8.0,,9.0,8.0,9.0,,8.0,8.0,9.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.5,10.0,,9.5,9.5,9.5,,,,,,,,,,-1.1875161343507104,8,27,Social Media Personality,UNITED STATES,1
27,Bobby Bones,8,1239.597178610643,22.5,False,Sharna Burgess,Radio Personality,Arkansas,United States,38,1st Place,1,7.0,6.0,7.0,,7.0,6.0,6.5,,8.0,7.0,8.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,7.0,,9.0,8.5,9.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,,,,,,,,,0.1334727953263009,8,27,Other,UNITED STATES,1
27,Evanna Lynch,8,2883.720655036916,29.0,False,Keo Motsepe,Actor/Actress,,Ireland,27,3rd Place,3,7.0,5.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,9.5,10.0,,10.0,9.5,9.5,,10.0,10.0,10.0,,,,,,,,,,-0.7212847474058828,8,27,Actor/Actress,IRELAND,0
27,Joe Amabile,8,624.1791319665591,23.0,True,Jenna Johnson,TV Personality,Illinois,United States,32,Eliminated Week 8,6,5.0,4.0,5.0,,5.5,6.0,6.0,,6.0,6.0,6.0,,5.0,5.0,5.0,,6.0,5.0,6.0,,8.0,7.0,7.0,,8.0,7.5,8.0,,8.0,7.5,7.5,,0.0,0.0,0.0,,,,,,,,,,-0.33275859161852656,8,27,TV Personality,UNITED STATES,1
27,Juan Pablo Di Pace,8,1.0,30.0,True,Cheryl Burke,Actor/Actress,,Argentina,39,Eliminated Week 8,5,7.0,7.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,9.5,9.0,9.5,,10.0,10.0,10.0,,0.0,0.0,0.0,,,,,,,,,,0.21117802648377215,8,27,Actor/Actress,ARGENTINA,0
27,Milo Manheim,8,2828.1688012303143,27.5,False,Witney Carson,Actor/Actress,California,United States,17,2nd Place,2,7.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,9.0,8.0,10.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,,,,,,,,,-1.4983370589805953,8,27,Actor/Actress,UNITED STATES,1
27,Alexis Ren,9,1.0,28.5,True,Alan Bersten,Social Media Personality,California,United States,21,4th Place,4,7.0,7.5,7.5,,8.0,8.5,8.0,,9.0,8.0,9.0,,8.0,8.0,9.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.5,10.0,,9.5,9.5,9.5,,,,,,,,,,-1.1875161343507104,9,27,Social Media Personality,UNITED STATES,1
27,Bobby Bones,9,2170.1891267265787,27.0,False,Sharna Burgess,Radio Personality,Arkansas,United States,38,1st Place,1,7.0,6.0,7.0,,7.0,6.0,6.5,,8.0,7.0,8.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,7.0,,9.0,8.5,9.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,,,,,,,,,0.1334727953263009,9,27,Other,UNITED STATES,1
27,Evanna Lynch,9,3959.012757852219,30.0,False,Keo Motsepe,Actor/Actress,,Ireland,27,3rd Place,3,7.0,5.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,9.5,10.0,,10.0,9.5,9.5,,10.0,10.0,10.0,,,,,,,,,,-0.7212847474058828,9,27,Actor/Actress,IRELAND,0
27,Milo Manheim,9,3869.798115421202,30.0,False,Witney Carson,Actor/Actress,California,United States,17,2nd Place,2,7.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,9.0,8.0,10.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,,,,,,,,,-1.4983370589805953,9,27,Actor/Actress,UNITED STATES,1
28,Ally Brooke,1,1200.3410093923078,16.0,False,Sasha Farber,Singer/Rapper,Texas,United States,26,3rd Place,3,5.0,5.0,6.0,,7.0,6.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,8.0,9.0,8.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,9.5,10.0,,10.0,10.0,10.0,,-0.7989899785633541,1,28,Singer/Rapper,UNITED STATES,1
28,Hannah Brown,1,1239.0691165867984,20.0,False,Alan Bersten,TV Personality,Alabama,United States,24,1st Place,1,7.0,7.0,6.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,9.0,7.0,9.0,,8.0,8.0,8.0,,8.5,9.0,8.5,,10.6666,9.6666,10.6666,,9.0,8.5,9.0,9.0,9.0,9.0,9.0,,10.0,9.5,9.5,,-0.9544004408782966,1,28,TV Personality,UNITED STATES,1
28,James Van Der Beek,1,1229.3542059189335,21.0,False,Emma Slater,Actor/Actress,Connecticut,United States,42,Eliminated Week 10,5,7.0,7.0,7.0,,7.0,6.0,7.0,,8.0,7.0,8.0,,7.0,7.0,7.0,7.0,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.6666,10.6666,10.6666,,9.0,8.5,9.5,9.0,8.5,8.5,8.5,,0.0,0.0,0.0,,0.4442937199561859,1,28,Actor/Actress,UNITED STATES,1
28,Karamo Brown,1,763.667482191879,17.0,False,Jenna Johnson,TV Personality,Texas,United States,38,Eliminated Week 7,8,6.0,5.0,6.0,,7.0,5.0,7.0,,5.0,5.0,6.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,9.0,8.0,8.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1334727953263009,1,28,TV Personality,UNITED STATES,1
28,Kate Flannery,1,1003.7631260253664,15.0,False,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,Eliminated Week 8,7,5.0,5.0,5.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,7.0,6.0,6.0,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.6666,8.6666,8.6666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.454461725003312,1,28,Actor/Actress,UNITED STATES,1
28,Kel Mitchell,1,1086.675785193647,16.0,False,Witney Carson,Actor/Actress,Illinois,United States,41,2nd Place,2,6.0,5.0,5.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,8.0,8.0,8.0,8.0,9.0,8.0,9.0,,9.0,8.0,9.0,,8.5,8.5,8.5,,9.6666,9.6666,10.6666,,9.0,9.0,9.5,9.5,9.5,9.5,9.5,,10.0,9.5,10.0,,0.36658848879871464,1,28,Actor/Actress,UNITED STATES,1
28,Lamar Odom,1,93.71409363886303,11.0,False,Peta Murgatroyd,Athlete,New York,United States,39,Eliminated Week 4,10,5.0,3.0,3.0,,4.0,4.0,4.0,,4.0,4.0,4.0,,5.0,7.0,4.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.21117802648377215,1,28,Athlete,UNITED STATES,1
28,Lauren Alaina,1,1055.900399295939,19.0,False,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,4th Place,4,7.0,6.0,6.0,,6.0,6.0,7.0,,6.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,7.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,8.5,8.5,9.0,9.0,9.0,,9.5,9.5,9.5,,-0.9544004408782966,1,28,Singer/Rapper,UNITED STATES,1
28,Mary Wilson,1,549.1148157749619,17.0,False,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,6.0,5.0,6.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3.008566348152737,1,28,Singer/Rapper,UNITED STATES,1
28,Ray Lewis,1,416.0230167171739,15.0,False,Cheryl Burke,Athlete,Florida,United States,44,Withdrew,11,5.0,5.0,5.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.5997041822711283,1,28,Athlete,UNITED STATES,1
28,Sailor Brinkley-Cook,1,1088.0435742821858,18.0,False,Valentin Chmerkovskiy,Model,New York,United States,21,Eliminated Week 6,9,6.0,6.0,6.0,,6.0,6.0,6.0,,7.0,8.0,8.0,,7.0,8.0,8.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-1.1875161343507104,1,28,Model,UNITED STATES,1
28,Sean Spicer,1,274.3333749819452,12.0,False,Lindsay Arnold,Politician,New York,United States,48,Eliminated Week 9,6,4.0,4.0,4.0,,6.0,5.0,5.0,,5.0,5.0,5.0,,5.0,6.0,5.0,5.0,7.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,6.0,,6.5,6.0,6.5,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.9105251069010133,1,28,Other,UNITED STATES,1
28,Ally Brooke,2,1174.910888426959,20.0,False,Sasha Farber,Singer/Rapper,Texas,United States,26,3rd Place,3,5.0,5.0,6.0,,7.0,6.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,8.0,9.0,8.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,9.5,10.0,,10.0,10.0,10.0,,-0.7989899785633541,2,28,Singer/Rapper,UNITED STATES,1
28,Hannah Brown,2,1587.9498732598336,24.0,False,Alan Bersten,TV Personality,Alabama,United States,24,1st Place,1,7.0,7.0,6.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,9.0,7.0,9.0,,8.0,8.0,8.0,,8.5,9.0,8.5,,10.6666,9.6666,10.6666,,9.0,8.5,9.0,9.0,9.0,9.0,9.0,,10.0,9.5,9.5,,-0.9544004408782966,2,28,TV Personality,UNITED STATES,1
28,James Van Der Beek,2,1334.4448888825025,20.0,False,Emma Slater,Actor/Actress,Connecticut,United States,42,Eliminated Week 10,5,7.0,7.0,7.0,,7.0,6.0,7.0,,8.0,7.0,8.0,,7.0,7.0,7.0,7.0,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.6666,10.6666,10.6666,,9.0,8.5,9.5,9.0,8.5,8.5,8.5,,0.0,0.0,0.0,,0.4442937199561859,2,28,Actor/Actress,UNITED STATES,1
28,Karamo Brown,2,918.1476140420572,19.0,False,Jenna Johnson,TV Personality,Texas,United States,38,Eliminated Week 7,8,6.0,5.0,6.0,,7.0,5.0,7.0,,5.0,5.0,6.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,9.0,8.0,8.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1334727953263009,2,28,TV Personality,UNITED STATES,1
28,Kate Flannery,2,892.2557125761647,21.0,False,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,Eliminated Week 8,7,5.0,5.0,5.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,7.0,6.0,6.0,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.6666,8.6666,8.6666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.454461725003312,2,28,Actor/Actress,UNITED STATES,1
28,Kel Mitchell,2,1052.200476082738,20.0,False,Witney Carson,Actor/Actress,Illinois,United States,41,2nd Place,2,6.0,5.0,5.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,8.0,8.0,8.0,8.0,9.0,8.0,9.0,,9.0,8.0,9.0,,8.5,8.5,8.5,,9.6666,9.6666,10.6666,,9.0,9.0,9.5,9.5,9.5,9.5,9.5,,10.0,9.5,10.0,,0.36658848879871464,2,28,Actor/Actress,UNITED STATES,1
28,Lamar Odom,2,275.86717552263104,12.0,False,Peta Murgatroyd,Athlete,New York,United States,39,Eliminated Week 4,10,5.0,3.0,3.0,,4.0,4.0,4.0,,4.0,4.0,4.0,,5.0,7.0,4.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.21117802648377215,2,28,Athlete,UNITED STATES,1
28,Lauren Alaina,2,1238.584075319891,19.0,False,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,4th Place,4,7.0,6.0,6.0,,6.0,6.0,7.0,,6.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,7.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,8.5,8.5,9.0,9.0,9.0,,9.5,9.5,9.5,,-0.9544004408782966,2,28,Singer/Rapper,UNITED STATES,1
28,Mary Wilson,2,179.6575199359658,15.0,True,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,Eliminated Week 2,12,6.0,5.0,6.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3.008566348152737,2,28,Singer/Rapper,UNITED STATES,1
28,Ray Lewis,2,161.62729527153795,15.0,True,Cheryl Burke,Athlete,Florida,United States,44,Withdrew,11,5.0,5.0,5.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.5997041822711283,2,28,Athlete,UNITED STATES,1
28,Sailor Brinkley-Cook,2,909.6036478610492,18.0,False,Valentin Chmerkovskiy,Model,New York,United States,21,Eliminated Week 6,9,6.0,6.0,6.0,,6.0,6.0,6.0,,7.0,8.0,8.0,,7.0,8.0,8.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-1.1875161343507104,2,28,Model,UNITED STATES,1
28,Sean Spicer,2,274.7508328186687,16.0,False,Lindsay Arnold,Politician,New York,United States,48,Eliminated Week 9,6,4.0,4.0,4.0,,6.0,5.0,5.0,,5.0,5.0,5.0,,5.0,6.0,5.0,5.0,7.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,6.0,,6.5,6.0,6.5,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.9105251069010133,2,28,Other,UNITED STATES,1
28,Ally Brooke,3,1335.0016148899665,24.0,False,Sasha Farber,Singer/Rapper,Texas,United States,26,3rd Place,3,5.0,5.0,6.0,,7.0,6.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,8.0,9.0,8.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,9.5,10.0,,10.0,10.0,10.0,,-0.7989899785633541,3,28,Singer/Rapper,UNITED STATES,1
28,Hannah Brown,3,1425.0927605480097,21.0,False,Alan Bersten,TV Personality,Alabama,United States,24,1st Place,1,7.0,7.0,6.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,9.0,7.0,9.0,,8.0,8.0,8.0,,8.5,9.0,8.5,,10.6666,9.6666,10.6666,,9.0,8.5,9.0,9.0,9.0,9.0,9.0,,10.0,9.5,9.5,,-0.9544004408782966,3,28,TV Personality,UNITED STATES,1
28,James Van Der Beek,3,1352.7980448819696,23.0,False,Emma Slater,Actor/Actress,Connecticut,United States,42,Eliminated Week 10,5,7.0,7.0,7.0,,7.0,6.0,7.0,,8.0,7.0,8.0,,7.0,7.0,7.0,7.0,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.6666,10.6666,10.6666,,9.0,8.5,9.5,9.0,8.5,8.5,8.5,,0.0,0.0,0.0,,0.4442937199561859,3,28,Actor/Actress,UNITED STATES,1
28,Karamo Brown,3,873.9002003402896,16.0,False,Jenna Johnson,TV Personality,Texas,United States,38,Eliminated Week 7,8,6.0,5.0,6.0,,7.0,5.0,7.0,,5.0,5.0,6.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,9.0,8.0,8.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1334727953263009,3,28,TV Personality,UNITED STATES,1
28,Kate Flannery,3,1017.9591735254074,24.0,False,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,Eliminated Week 8,7,5.0,5.0,5.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,7.0,6.0,6.0,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.6666,8.6666,8.6666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.454461725003312,3,28,Actor/Actress,UNITED STATES,1
28,Kel Mitchell,3,1200.5615098535334,20.0,False,Witney Carson,Actor/Actress,Illinois,United States,41,2nd Place,2,6.0,5.0,5.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,8.0,8.0,8.0,8.0,9.0,8.0,9.0,,9.0,8.0,9.0,,8.5,8.5,8.5,,9.6666,9.6666,10.6666,,9.0,9.0,9.5,9.5,9.5,9.5,9.5,,10.0,9.5,10.0,,0.36658848879871464,3,28,Actor/Actress,UNITED STATES,1
28,Lamar Odom,3,225.80547821455025,12.0,False,Peta Murgatroyd,Athlete,New York,United States,39,Eliminated Week 4,10,5.0,3.0,3.0,,4.0,4.0,4.0,,4.0,4.0,4.0,,5.0,7.0,4.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.21117802648377215,3,28,Athlete,UNITED STATES,1
28,Lauren Alaina,3,1193.391738527533,20.0,False,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,4th Place,4,7.0,6.0,6.0,,6.0,6.0,7.0,,6.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,7.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,8.5,8.5,9.0,9.0,9.0,,9.5,9.5,9.5,,-0.9544004408782966,3,28,Singer/Rapper,UNITED STATES,1
